experience_id,experience_name,district,place_id,segment_id,scenario,time_of_day,weather,available_minutes,activity_intensity,description,experience_tip,mood_tags,review_status
"exp_gwanak_483","와이스타브 다이어트 신대방역점에서 가벼운 한 끼","관악","pt_gwanak_483","","점심에 가볍게 식단을 챙기고 싶을 때","AFTERNOON","ANY","30","LOW","와이스타브 다이어트 신대방역점에서 부담 없는 한 끼로 식사 리듬을 정돈하는 경험","알레르기와 재료 선택, 당일 영업 여부를 주문 전에 확인하세요.","#식단관리 #혼밥선호 #짧은시간 #가벼운식사 #점심","DRAFT"
"exp_gwanak_484","요거트퍼플 서울대벤처타운역점에서 가벼운 한 끼","관악","pt_gwanak_484","","점심에 가볍게 식단을 챙기고 싶을 때","AFTERNOON","ANY","30","LOW","요거트퍼플 서울대벤처타운역점에서 부담 없는 한 끼로 식사 리듬을 정돈하는 경험","알레르기와 재료 선택, 당일 영업 여부를 주문 전에 확인하세요.","#식단관리 #혼밥선호 #짧은시간 #가벼운식사 #점심","DRAFT"
"exp_gwanak_488","낙원샌드위치에서 가벼운 한 끼","관악","pt_gwanak_488","","점심에 가볍게 식단을 챙기고 싶을 때","AFTERNOON","ANY","30","LOW","낙원샌드위치에서 부담 없는 한 끼로 식사 리듬을 정돈하는 경험","알레르기와 재료 선택, 당일 영업 여부를 주문 전에 확인하세요.","#식단관리 #혼밥선호 #짧은시간 #가벼운식사 #점심","DRAFT"
"exp_gwanak_504","스타갤러리에서 문화 휴식","관악","pt_gwanak_504","","혼자 문화 자극으로 기분을 전환하고 싶을 때","AFTERNOON","ANY","60","LOW","스타갤러리에서 전시나 공간을 천천히 둘러보며 쉬는 경험","당일 전시·프로그램과 입장 가능 시간을 확인하세요.","#문화취향 #기분전환 #혼자좋은 #주말 #저자극","DRAFT"
"exp_gwanak_511","짐테크 서울대입구역점에서 가벼운 운동","관악","pt_gwanak_511","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","짐테크 서울대입구역점에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_512","바운드짐 낙성대역점에서 가벼운 운동","관악","pt_gwanak_512","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","바운드짐 낙성대역점에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_513","H7 체형교정&amp;필라테스 서울대입구 본점에서 가벼운 운동","관악","pt_gwanak_513","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","H7 체형교정&amp;필라테스 서울대입구 본점에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_514","아메리카요가 서울대입구역점에서 가벼운 운동","관악","pt_gwanak_514","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","아메리카요가 서울대입구역점에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_518","바운드짐 신림역점에서 가벼운 운동","관악","pt_gwanak_518","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","바운드짐 신림역점에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_519","자마이카 피트니스 신림역점에서 가벼운 운동","관악","pt_gwanak_519","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","자마이카 피트니스 신림역점에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_520","메이저필라테스 자이로토닉 신림본점에서 가벼운 운동","관악","pt_gwanak_520","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","메이저필라테스 자이로토닉 신림본점에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_521","오퓨 필라테스 신림본점에서 가벼운 운동","관악","pt_gwanak_521","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","오퓨 필라테스 신림본점에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_522","뉴본요가 필라테스 신림본점에서 가벼운 운동","관악","pt_gwanak_522","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","뉴본요가 필라테스 신림본점에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_523","탁구발전소24 신림역점에서 가벼운 운동","관악","pt_gwanak_523","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","탁구발전소24 신림역점에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_526","에스짐헬스&amp;PT&amp;GX 사당역점에서 가벼운 운동","관악","pt_gwanak_526","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","에스짐헬스&amp;PT&amp;GX 사당역점에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_527","엘리엘 공유필라테스 낙성대역점에서 가벼운 운동","관악","pt_gwanak_527","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","엘리엘 공유필라테스 낙성대역점에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_529","낙성대탁구장에서 가벼운 운동","관악","pt_gwanak_529","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","낙성대탁구장에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_531","바인즈필라테스 서울대입구본점에서 가벼운 운동","관악","pt_gwanak_531","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","바인즈필라테스 서울대입구본점에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_503","얼씨구마당에서 짧은 산책","종로","pt_jongno_503","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","얼씨구마당에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_506","민주필라테스 광화문직영점에서 가벼운 운동","종로","pt_jongno_506","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","민주필라테스 광화문직영점에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_507","아크로짐 안국역점 헬스&amp;PT에서 가벼운 운동","종로","pt_jongno_507","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","아크로짐 안국역점 헬스&amp;PT에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_543","신림계곡에서 자연 걷기","관악","pt_gwanak_543","","생각을 비우며 천천히 걷고 싶을 때","MORNING","CLEAR","50","LOW","신림계곡에서 자연을 따라 천천히 걸으며 머리를 식히는 경험","해 지기 전 동선을 정하고, 기상·통제 구간을 확인하세요.","#자연선호 #기분전환 #걷기 #주말오전 #스트레스완화","DRAFT"
"exp_gwanak_545","관악산자연공원에서 자연 걷기","관악","pt_gwanak_545","","생각을 비우며 천천히 걷고 싶을 때","MORNING","CLEAR","50","LOW","관악산자연공원에서 자연을 따라 천천히 걸으며 머리를 식히는 경험","해 지기 전 동선을 정하고, 기상·통제 구간을 확인하세요.","#자연선호 #기분전환 #걷기 #주말오전 #스트레스완화","DRAFT"
"exp_gwanak_546","관악산도시자연공원에서 자연 걷기","관악","pt_gwanak_546","","생각을 비우며 천천히 걷고 싶을 때","MORNING","CLEAR","50","LOW","관악산도시자연공원에서 자연을 따라 천천히 걸으며 머리를 식히는 경험","해 지기 전 동선을 정하고, 기상·통제 구간을 확인하세요.","#자연선호 #기분전환 #걷기 #주말오전 #스트레스완화","DRAFT"
"exp_gwanak_557","호암산에서 자연 걷기","관악","pt_gwanak_557","","생각을 비우며 천천히 걷고 싶을 때","MORNING","CLEAR","50","LOW","호암산에서 자연을 따라 천천히 걸으며 머리를 식히는 경험","해 지기 전 동선을 정하고, 기상·통제 구간을 확인하세요.","#자연선호 #기분전환 #걷기 #주말오전 #스트레스완화","DRAFT"
"exp_gwanak_561","관악도시농업공원에서 짧은 산책","관악","pt_gwanak_561","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","관악도시농업공원에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_gwanak_562","단풍나무숲에서 자연 걷기","관악","pt_gwanak_562","","생각을 비우며 천천히 걷고 싶을 때","MORNING","CLEAR","50","LOW","단풍나무숲에서 자연을 따라 천천히 걸으며 머리를 식히는 경험","해 지기 전 동선을 정하고, 기상·통제 구간을 확인하세요.","#자연선호 #기분전환 #걷기 #주말오전 #스트레스완화","DRAFT"
"exp_jongno_510","인왕산에서 자연 걷기","종로","pt_jongno_510","","생각을 비우며 천천히 걷고 싶을 때","MORNING","CLEAR","50","LOW","인왕산에서 자연을 따라 천천히 걸으며 머리를 식히는 경험","해 지기 전 동선을 정하고, 기상·통제 구간을 확인하세요.","#자연선호 #기분전환 #걷기 #주말오전 #스트레스완화","DRAFT"
"exp_jongno_511","수성동계곡에서 자연 걷기","종로","pt_jongno_511","","생각을 비우며 천천히 걷고 싶을 때","MORNING","CLEAR","50","LOW","수성동계곡에서 자연을 따라 천천히 걸으며 머리를 식히는 경험","해 지기 전 동선을 정하고, 기상·통제 구간을 확인하세요.","#자연선호 #기분전환 #걷기 #주말오전 #스트레스완화","DRAFT"
"exp_jongno_512","백사실계곡에서 자연 걷기","종로","pt_jongno_512","","생각을 비우며 천천히 걷고 싶을 때","MORNING","CLEAR","50","LOW","백사실계곡에서 자연을 따라 천천히 걸으며 머리를 식히는 경험","해 지기 전 동선을 정하고, 기상·통제 구간을 확인하세요.","#자연선호 #기분전환 #걷기 #주말오전 #스트레스완화","DRAFT"
"exp_jongno_515","누하의 숲에서 자연 걷기","종로","pt_jongno_515","","생각을 비우며 천천히 걷고 싶을 때","MORNING","CLEAR","50","LOW","누하의 숲에서 자연을 따라 천천히 걸으며 머리를 식히는 경험","해 지기 전 동선을 정하고, 기상·통제 구간을 확인하세요.","#자연선호 #기분전환 #걷기 #주말오전 #스트레스완화","DRAFT"
